root_cnpj,cnpj_est,name,date_start,situation,situationDate,state,porte,activity
03764537,03764537000116,GUYANNA COMERCIO DE TINTAS LTDA,1987-08-14,Suspensa,2011-02-23,GO,MICRO EMPRESA,Comércio varejista de tintas e materiais para pintura
03764619,03764619000160,MARIA DE LOURDES MACHADO,2000-04-18,Suspensa,2012-01-09,PA,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03764858,03764858000110,JAIR DONIZETI PEREIRA-SANTA CRUZ DO RIO PARDO,2000-03-31,Suspensa,2010-01-11,SP,MICRO EMPRESA,Comércio varejista de bebidas
03764900,03764900000101,CLINICA DERMATOLOGICA ROSEMARY ALIGHIERI LTDA,2000-04-11,Suspensa,2006-06-20,RJ,DEMAIS,Atividades de atenção ambulatorial não especificadas anteriormente
03764901,03764901000148,AUTO LANCHES DRIVE-IN RAINHA LTDA,2000-04-19,Suspensa,2015-01-26,SP,DEMAIS,"Lanchonetes, casas de chá, de sucos e similares"
03765020,03765020000141,HELEN TUR AGENCIA DE VIAGENS E TURISMO S/C LTDA,2000-04-10,Suspensa,2014-11-04,SP,MICRO EMPRESA,Agências de viagens
03765325,03765325000153,BRUSCO & BRUSCO LTDA,2000-04-04,Suspensa,2011-06-27,AL,DEMAIS,Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias
03765711,03765711000145,CENTERLIMP COMERCIO DE PRODUTOS DE LIMPEZA LTDA,2000-04-18,Suspensa,2012-04-24,BA,MICRO EMPRESA,Comércio varejista de outros produtos não especificados anteriormente
03765793,03765793000128,DEPOSITO DO ALBERTO LTDA,2000-04-18,Suspensa,2006-12-07,MG,MICRO EMPRESA,Comércio varejista de materiais de construção não especificados anteriormente
03765926,03765926000166,CRISTIANE FARIAS CARVALHO,2000-04-17,Suspensa,2008-12-10,MG,MICRO EMPRESA,Comércio varejista de móveis
03765975,03765975000107,CLUBE DE MAES ORQUIDEA CHEIROSA.,2000-04-20,Suspensa,2012-10-22,SC,DEMAIS,Atividades de associações de defesa de direitos sociais
03766143,03766143000105,LUIS CLAUDIO GALLEGO SANTO ANDRE,2000-04-03,Suspensa,2010-09-02,SP,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03766156,03766156000176,STAR ROSE COMERCIO DE EQUIPAMENTOS LTDA,2000-04-17,Suspensa,2003-12-04,PR,DEMAIS,Comércio atacadista de equipamentos de informática
03766273,03766273000130,MARCELO AUTO REGULADORA LTDA,2000-04-24,Suspensa,2015-12-29,DF,MICRO EMPRESA,Serviços de manutenção e reparação mecânica de veículos automotores
03766304,03766304000152,BERGAMO MARTINS E CIA LTDA,2000-04-14,Suspensa,2010-03-01,SC,MICRO EMPRESA,Comércio por atacado de peças e acessórios novos para veículos automotores
03766342,03766342000105,EDY LAMAR BORGES DE JESUS E SOUSA E CIA LTDA,1987-08-20,Suspensa,2016-07-14,GO,MICRO EMPRESA,Comércio varejista especializado de equipamentos e suprimentos de informática
03766384,03766384000146,PARTIDO POPULAR SOCIALISTA-,2000-04-13,Suspensa,2016-05-23,GO,DEMAIS,Atividades de organizações políticas
03766396,03766396000170,MINAS BANCA COMERCIO E INDUSTRIA LTDA,2000-03-14,Suspensa,2017-11-29,MG,MICRO EMPRESA,Fabricação de estruturas metálicas
03766900,03766900000132,IND. E COM. DE ESTOFADOS E COLCHOES POTYGUAR LTDA,2000-04-24,Suspensa,2015-01-26,RN,EMPRESA DE PEQUENO PORTE,Comércio varejista de artigos de colchoaria
03766922,03766922000100,MARIO JULIO DA SILVA,2000-04-19,Suspensa,2015-01-18,MG,MICRO EMPRESA,Comércio por atacado de peças e acessórios para motocicletas e motonetas
03767071,03767071000102,E. R. QUEIROS COMERCIO,2000-04-18,Suspensa,2012-08-07,PA,MICRO EMPRESA,"Comércio varejista de artigos de caça, pesca e camping"
03767086,03767086000170,NIKA MARIA BOUTIQUE LTDA,2000-04-01,Suspensa,2015-01-26,SP,MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios
03767207,03767207000184,DILMA RIBEIRO BRAGA TOLENTINO,2000-04-03,Suspensa,2010-04-14,MG,MICRO EMPRESA,"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários"
03767432,03767432000110,SUPREMA PRODUCOES ARTISTICAS S/S LTDA,2000-04-24,Suspensa,2010-10-29,SP,MICRO EMPRESA,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente"
03767481,03767481000153,D.L. THOMAZ & MORALES LTDA,2000-02-25,Suspensa,2020-03-06,SP,DEMAIS,Comércio varejista de outros produtos não especificados anteriormente
03767818,03767818000122,CKM TREINAMENTO E DESENVOLVIMENTO PROFISSIONAL LTDA,2000-04-24,Suspensa,2015-01-09,MG,MICRO EMPRESA,Treinamento em desenvolvimento profissional e gerencial
03767837,03767837000159,EDIMAR CAETANO DA SILVA,1987-08-19,Suspensa,2020-08-25,TO,MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios
03768118,03768118000152,HALOWAY AUTO LAMPS DO BRASIL LTDA.,2000-01-17,Suspensa,2015-09-04,PE,DEMAIS,Fabricação de lâmpadas
03768119,03768119000105,ILTON SEVERINO DA SILVA FILHO,2000-04-17,Suspensa,2015-01-18,MG,DEMAIS,Comércio varejista de carnes - açougues
03768267,03768267000111,MARIA GENUINA FERREIRA DE SOUZA,2000-04-05,Suspensa,2008-09-09,MG,MICRO EMPRESA,"Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida"
03768303,03768303000147,FREITAS & SILVA BRAGANCA PAULISTA LTDA,2000-04-18,Suspensa,2008-01-07,SP,MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares"
03768417,03768417000197,QUINTOTESTA CONSULTORIA COMERCIAL LTDA,2000-04-04,Suspensa,2012-05-04,SP,EMPRESA DE PEQUENO PORTE,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente
03768514,03768514000180,DIRET. MUNIC. DO PART. TRAB. BRASILEIRO DE MACHADINHO,2000-04-17,Suspensa,2008-09-19,RS,DEMAIS,Atividades de organizações políticas
03768581,03768581000102,L/SP 51 SERVICOS S/C LTDA,2000-04-24,Suspensa,2020-03-05,SP,MICRO EMPRESA,Limpeza em prédios e em domicílios
03768609,03768609000101,VITALE PRODUCOES E EVENTOS S/C LTDA,2000-04-19,Suspensa,2018-09-27,SP,MICRO EMPRESA,"Serviços de organização de feiras, congressos, exposições e festas"
03768707,03768707000130,GS BRINDES PROMOCOES E VENDAS LTDA,2000-04-18,Suspensa,2017-11-13,MG,MICRO EMPRESA,Comercio varejista de artigos de armarinho
03768977,03768977000141,ASPEN RIO INFORMATICA LTDA,2000-04-19,Suspensa,2008-02-26,SP,DEMAIS,Desenvolvimento de programas de computador sob encomenda
03769258,03769258000145,JORGE SILVERIO CASTRO AVELAR,2000-04-19,Suspensa,2013-05-07,MG,MICRO EMPRESA,Comércio varejista de outros produtos não especificados anteriormente
03769372,03769372000175,BAPTISTA E BAPTISTA REPRESENTACOES S/C LTDA,2000-04-17,Suspensa,2020-09-18,SP,MICRO EMPRESA,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
03769397,03769397000179,CARLA CAROLINA GONCALVES SABATINI,2000-04-17,Suspensa,2012-11-16,SP,MICRO EMPRESA,Comércio varejista de artigos fotográficos e para filmagem
03769443,03769443000130,ANAILZA PACHECO DA SILVA,2000-04-19,Suspensa,2010-08-04,BA,DEMAIS,Comércio varejista de artigos do vestuário e acessórios
03769990,03769990000115,EPL100 EMPREENDIMENTOS E PARTICIPACOES S.A,2000-04-11,Suspensa,2020-07-09,PE,DEMAIS,Holdings de instituições não financeiras
03770094,03770094000176,AMADO F. DA COSTA,2000-04-24,Suspensa,2015-01-26,SP,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03770132,03770132000190,TSL-COMERCIO LTDA,2000-04-05,Suspensa,2015-03-09,PE,MICRO EMPRESA,Comercio varejista de artigos de armarinho
03770212,03770212000146,JULIANDRE INSTALACAO E MANUTENCAO LTDA,2000-04-10,Suspensa,2004-10-27,RJ,MICRO EMPRESA,Instalação e manutenção elétrica
03770270,03770270000170,AURORA PESQUISA E SEMENTES LTDA,2000-04-06,Suspensa,2015-01-18,MG,DEMAIS,"Comércio atacadista de sementes, flores, plantas e gramas"
03770311,03770311000128,SONIA REGINA DE SOUZA,2000-04-15,Suspensa,2010-11-11,SC,DEMAIS,"Lanchonetes, casas de chá, de sucos e similares"
03770325,03770325000141,PARENTAGE - IDENTIFICACAO GENETICA DE ANIMAIS LTDA,2000-04-24,Suspensa,2013-03-26,MG,MICRO EMPRESA,Outras atividades de prestação de serviços de informação não especificadas anteriormente
03770566,03770566000190,NARTES ARTES GRAFICAS LTDA,2000-04-17,Suspensa,2019-10-23,SP,MICRO EMPRESA,Serviços de pré-impressão
03770576,03770576000126,RADAR ELETRONICA AUTOMOTIVA LTDA,2000-04-12,Suspensa,2013-02-05,SP,MICRO EMPRESA,Comércio por atacado de peças e acessórios novos para veículos automotores
03770720,03770720000124,INDUSTRIA GRAFICA SANTA CRUZ LTDA,2000-04-17,Suspensa,2011-01-13,RN,MICRO EMPRESA,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos"
03771130,03771130000116,MACHADO DE SOUZA - ADVOGADOS ASSOCIADOS S.C,2000-01-17,Suspensa,2014-10-17,RJ,DEMAIS,Serviços advocatícios
03771147,03771147000173,LIDERANCA FOMENTO MERCANTIL MANHUACU LTDA,2000-04-14,Suspensa,2002-09-30,MG,MICRO EMPRESA,Sociedades de fomento mercantil - factoring
03771377,03771377000132,MEREGALI & PEREIRA LTDA,2000-03-15,Suspensa,2009-07-23,RS,MICRO EMPRESA,Casas de bingo
03771640,03771640000193,MARIA APARECIDA DE MELO BLANCO - FRANCA,2000-04-07,Suspensa,2011-08-30,SP,MICRO EMPRESA,Comércio a varejo de peças e acessórios novos para veículos automotores
03771769,03771769000100,J. JONATAS DE ALMEIDA MOTA,2000-04-04,Suspensa,2008-02-21,AL,MICRO EMPRESA,Comércio varejista de bebidas
03771887,03771887000100,IRMACO LTDA,2000-04-19,Suspensa,2001-02-01,TO,MICRO EMPRESA,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
03771976,03771976000156,BAIANO PECAS LTDA,2000-04-19,Suspensa,2007-01-22,MG,DEMAIS,Comércio a varejo de peças e acessórios novos para veículos automotores
03772110,03772110000160,SINO LANCHES LTDA,2000-04-25,Suspensa,2015-01-26,BA,MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares"
03772416,03772416000116,205 PARTICIPACOES LTDA.,2000-04-14,Suspensa,2003-03-18,RJ,DEMAIS,Holdings de instituições não financeiras
03772610,03772610000100,INSTITUTO DE PESQUISAS SOCIAIS E POLITICAS PUBLICAS,2000-04-19,Suspensa,2014-08-04,RJ,DEMAIS,Pesquisa e desenvolvimento experimental em ciências sociais e humanas
03772757,03772757000191,DOMINGUES & MASSUCATTO VEICULOS LTDA,2000-04-26,Suspensa,2000-06-19,SP,DEMAIS,"Comércio a varejo de automóveis, camionetas e utilitários usados"
03772820,03772820000190,BERTOLI & FERREIRA LTDA,2000-04-23,Suspensa,2009-07-16,MG,MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios
03773033,03773033000162,OSCARLINO ANICESIO DE OLIVEIRA,1977-05-24,Suspensa,2008-03-18,MT,DEMAIS,Comércio varejista de artigos de óptica
03773100,03773100000149,COMERCIAL ANALIA CORREA & ASSIS LTDA,2000-03-21,Suspensa,2015-07-10,MG,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03773135,03773135000188,ASOARES CONSULTORIA E ASSESSORIA EM INFORMATICA LTDA,2000-04-25,Suspensa,2013-01-09,SP,MICRO EMPRESA,Desenvolvimento de programas de computador sob encomenda
03773148,03773148000157,EXMITH - COMERCIO E REPRESENTACOES LTDA,2000-04-20,Suspensa,2009-01-27,BA,MICRO EMPRESA,Comércio varejista de materiais de construção em geral
03773265,03773265000110,WALTER VIGAS COM. E IND. DE ARTEFATOS DE CONCRETO LTDA,2000-04-12,Suspensa,2019-07-29,RJ,MICRO EMPRESA,"Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda"
03773304,03773304000180,ALTO LOCACAO DE TUBOS LTDA,2000-04-26,Suspensa,2008-04-18,MG,MICRO EMPRESA,Montagem e desmontagem de andaimes e outras estruturas temporárias
03773319,03773319000148,ARMAZEM DA PIZZA LTDA,2000-04-25,Suspensa,2008-12-31,MG,MICRO EMPRESA,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente
03773330,03773330000108,MILTON GARCIA DA SILVA,1977-06-17,Suspensa,2009-05-06,MT,DEMAIS,Comércio varejista de artigos do vestuário e acessórios
03773505,03773505000187,S A COLDEBELLA,2000-04-26,Suspensa,2011-11-11,CE,MICRO EMPRESA,Comércio varejista de outros produtos não especificados anteriormente
03773525,03773525000158,H & E SERVICOS DE TELEMARKETING E COMERCIO DE PECAS PARA MICROCOMPUTADORES LTDA,2000-04-25,Suspensa,2017-08-11,MG,MICRO EMPRESA,"Lojas de variedades, exceto lojas de departamentos ou magazines"
03773640,03773640000122,BUSSIOLI & CIA. LTDA.,2000-04-25,Suspensa,2008-01-11,RO,DEMAIS,Comércio a varejo de peças e acessórios novos para veículos automotores
03773767,03773767000141,COOPERATIVA DE PRODUCAO DE UTILIDADES DOMESTICAS,2000-03-20,Suspensa,2015-01-26,SP,DEMAIS,"Fabricação de outros aparelhos eletrodomésticos não especificados anteriormente, peças e acessórios"
03773791,03773791000180,EDVALDO OLIVEIRA BARBOSA MINIMERCADO,2000-04-19,Suspensa,2009-03-02,SP,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03774046,03774046000156,DESIGNER PLASTIK EMBALAGENS PLASTICAS LTDA,2000-04-25,Suspensa,2020-03-24,SP,MICRO EMPRESA,Comércio atacadista de embalagens
03774060,03774060000150,F I DO N LIMA,2000-04-24,Suspensa,2013-10-10,CE,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03774172,03774172000100,BETA REPRESENTACOES E SERVICOS LTDA,2000-04-27,Suspensa,2017-04-27,DF,MICRO EMPRESA,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
03774206,03774206000167,G & S COMERCIO E REPRESENTAO LTDA,2000-04-19,Suspensa,2008-12-12,CE,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03774340,03774340000168,LP PARTICIPACOES LTDA,2000-04-17,Suspensa,2018-05-29,PB,DEMAIS,Holdings de instituições não financeiras
03774468,03774468000121,DIRETORIO DO PARTIDO DA FRENTE LIBERAL,2000-04-10,Suspensa,2008-03-31,MG,DEMAIS,Atividades de organizações políticas
03774517,03774517000126,BRILHO REPRESENTACOES LTDA,2000-04-24,Suspensa,2020-09-25,MG,MICRO EMPRESA,Outros representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente
03774527,03774527000161,MARCUS ALBERTO CASTILHO DA SILVEIRA,2000-04-26,Suspensa,2007-12-06,MG,MICRO EMPRESA,Comércio varejista de material elétrico
03774584,03774584000140,MAMBO JAMBO SERVICOS DE AUDIOVISUAL LTDA,2000-04-20,Suspensa,2019-08-22,RJ,MICRO EMPRESA,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente"
03775242,03775242000145,SANTOR REPRESENTACAO DE PRODUTOS LOTERICOS S/C LTDA,2000-04-19,Suspensa,2019-07-10,SP,MICRO EMPRESA,Casas lotéricas
03775281,03775281000142,CENTRO DE FORMACAO DE CONDUTORES MASTER LTDA,2000-04-17,Suspensa,2007-05-31,MT,MICRO EMPRESA,Formação de condutores
03775423,03775423000171,GENI FERMINO CANDIDO,2000-04-12,Suspensa,2010-04-15,SC,MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios
03775528,03775528000120,ZILDA MARTINS DA SILVA,2000-04-25,Suspensa,2018-08-10,MT,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03775550,03775550000170,ASSOCIACAO DE APOIO AOS DEFICIENTES FISICOS DE BELA VISTA,2000-04-27,Suspensa,2008-04-22,CE,DEMAIS,Atividades de associações de defesa de direitos sociais
03775711,03775711000126,TREM DE MINAS VIAGENS & TURISMO LTDA,2000-04-27,Suspensa,2009-06-26,MG,MICRO EMPRESA,Agências de viagens
03775762,03775762000158,RAFAEL & AMARAL LTDA,2000-04-27,Suspensa,2006-08-10,PR,DEMAIS,Sociedade seguradora de seguros não vida
03775802,03775802000161,A A S BRAUNA,1999-10-22,Suspensa,2011-01-05,PI,MICRO EMPRESA,Comércio varejista especializado de equipamentos de telefonia e comunicação
03775907,03775907000110,NAT COMERCIO DE ROUPAS LTDA,2000-04-27,Suspensa,2008-05-05,SP,MICRO EMPRESA,"Comércio atacadista de artigos do vestuário e acessórios, exceto profissionais e de segurança"
03776028,03776028000103,ADELINO JOAQUIM DE SOUZA,1967-08-28,Suspensa,2006-08-18,MT,DEMAIS,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03776149,03776149000155,SHEKINA TREINAMENTO DE PESSOAL PARA VENDAS LTDA,2000-04-28,Suspensa,2017-04-03,DF,DEMAIS,Outras atividades de serviços pessoais não especificadas anteriormente
03776291,03776291000100,TERESINHA APARECIDA LIMA VILELA,1987-08-19,Suspensa,2012-10-25,TO,MICRO EMPRESA,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
03776314,03776314000179,GEMI ASSISTENCIA TECNICA E REPRESENTACOES LTDA,2000-04-26,Suspensa,2010-06-21,MA,DEMAIS,Manutenção e reparação de máquinas e equipamentos para uso geral não especificados anteriormente
03776317,03776317000102,ALMIR LYRA GOMES,1987-08-19,Suspensa,2008-10-16,TO,DEMAIS,Comércio varejista de artigos de óptica
03776334,03776334000140,JRM ALTINOPOLIS TRANSPORTES E MECANIZACAO LTDA,2000-04-04,Suspensa,2009-10-09,SP,MICRO EMPRESA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
03776445,03776445000156,MULTICAP SERVICOS DE COBRANCA LTDA,1999-10-19,Suspensa,2017-08-15,SP,MICRO EMPRESA,Atividades de cobrança e informações cadastrais
03776497,03776497000122,RAVAGNANI & RAVAGNANI LTDA,2000-04-27,Suspensa,2008-03-07,PR,MICRO EMPRESA,Padaria e confeitaria com predominância de revenda
03776582,03776582000190,IRENE P. DE ATHAYDE,2000-04-25,Suspensa,2012-11-26,ES,MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios
03777065,03777065000136,J N DE MOURA,2000-04-27,Suspensa,2011-10-04,BA,MICRO EMPRESA,Comércio atacadista de móveis e artigos de colchoaria
03777136,03777136000109,METROPOLE CONFECCOES LTDA,2000-04-19,Suspensa,2018-12-04,MG,MICRO EMPRESA,"Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida"
03777162,03777162000129,GILSON ROBERTO FERREIRA DA ROSA & CIA LTDA,2000-04-10,Suspensa,2004-07-13,RS,DEMAIS,Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente
03777185,03777185000133,TRIADE PLANEJAMENTO E OBRAS LTDA,2000-04-24,Suspensa,2014-09-19,PB,MICRO EMPRESA,Construção de edifícios
03777252,03777252000110,PARTIDO SOCIAL DEMOCRATICO -PSD,2000-04-05,Suspensa,2015-01-18,MG,DEMAIS,Atividades de organizações políticas
03777494,03777494000103,MARTINS & PONTES ASSOCIADOS LTDA,2000-04-28,Suspensa,2006-09-11,MG,DEMAIS,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
03777764,03777764000186,EMPREITEIRA MARACAIPE GUIMARAES LTDA,2000-04-14,Suspensa,2010-08-05,MG,MICRO EMPRESA,Construção de edifícios
03777924,03777924000197,MOACIR DE CARVALHO OLIVEIRA,2000-04-12,Suspensa,2020-03-18,MG,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03777973,03777973000120,VERONA AUTOMOTIVA DE SOROCABA LTDA,2000-03-29,Suspensa,2015-01-18,SP,MICRO EMPRESA,Comércio a varejo de peças e acessórios novos para veículos automotores
03778058,03778058000159,ATELIER CARIOCA LTDA,2000-04-12,Suspensa,2012-04-25,RJ,MICRO EMPRESA,Comércio varejista de outros produtos não especificados anteriormente
03778270,03778270000116,FRUET MADEIRAS LTDA,2000-04-19,Suspensa,2020-09-28,SC,MICRO EMPRESA,Fabricação de esquadrias de madeira e de peças de madeira para instalações industriais e comerciais
03778277,03778277000138,CONFEX - COMERCIO EXPORTACAO IMPORTACAO LTDA,2000-04-18,Suspensa,2012-03-01,SP,MICRO EMPRESA,Comércio varejista de artigos do vestuário e acessórios
03778441,03778441000107,PROSHIP ENGENHARIA LTDA,2000-04-18,Suspensa,2018-05-14,RJ,EMPRESA DE PEQUENO PORTE,Serviços de engenharia
03778691,03778691000147,"RO7 COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS ELETRONICOS EIRELI",2000-04-19,Suspensa,2020-04-27,SP,DEMAIS,Comércio atacadista de equipamentos de informática
03778824,03778824000185,W. F. REPRESENTACOES LTDA,2000-04-27,Suspensa,2019-03-12,ES,MICRO EMPRESA,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
03778863,03778863000182,R.C. ALVES-LANCHES,2000-04-13,Suspensa,2015-12-11,SP,MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares"
03778919,03778919000107,KYOTO INFORMATICA S/C LTDA.,2000-04-27,Suspensa,2006-08-16,SP,DEMAIS,Desenvolvimento e licenciamento de programas de computador não customizáveis
03779018,03779018000121,MARGARIDA FONSECA FELIX LIMA,2000-04-05,Suspensa,2010-07-30,PE,MICRO EMPRESA,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
03779044,03779044000150,R & S SOLUCOES EMPRESARIAIS LTDA,2000-05-02,Suspensa,2012-09-21,SP,DEMAIS,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente
03779061,03779061000197,JOSE OLIMPIO DOS SANTOS EMPREITEIRA,1999-11-11,Suspensa,2012-03-09,SP,MICRO EMPRESA,Obras de alvenaria
03779363,03779363000165,ENERGIA PURA PRODUCOES ARTISTICAS LTDA,2000-04-24,Suspensa,2010-07-19,RJ,DEMAIS,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente"
03779439,03779439000152,AIDA T. MELLO,2000-04-04,Suspensa,2001-07-25,RS,MICRO EMPRESA,Atividades de vigilância e segurança privada
03779491,03779491000109,MARINS DISTRIBUIDORA DE MEDICAMENTOS LTDA,2000-04-18,Suspensa,2018-10-02,SP,MICRO EMPRESA,Comércio atacadista de medicamentos e drogas de uso humano
03779507,03779507000183,KATIA MARIA DOS SANTOS LIMA,2000-04-13,Suspensa,2013-04-23,SP,MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares"
03779755,03779755000124,PARTIDO SOCIAL DEMOCRATICO - PSD,2000-04-11,Suspensa,2015-01-18,MG,DEMAIS,Atividades de organizações políticas
03780082,03780082000122,LUSER PRINT COMERCIO E REPRESENTACOES LTDA,2000-04-25,Suspensa,2008-11-28,SP,MICRO EMPRESA,Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente
03780097,03780097000190,FLAVIO MATOS REBOUCAS,2000-04-26,Suspensa,2012-09-14,BA,EMPRESA DE PEQUENO PORTE,Comércio varejista de materiais de construção em geral
03780297,03780297000143,SELMA M.B.R. PEGADO - TELECOMUNICACOES,2000-04-28,Suspensa,2013-01-22,PI,MICRO EMPRESA,Serviços de telefonia fixa comutada - STFC
03780440,03780440000105,ASSOCIACAO AMOR DE BENEFICENCIA DA PAROQUIA DO SANTISSIMO SACRAMENTO,2000-04-14,Suspensa,2010-10-25,SP,DEMAIS,Atividades de organizações religiosas ou filosóficas
03780452,03780452000121,VANNOKER COMUNICACAO LTDA,2000-04-28,Suspensa,2011-09-05,PR,MICRO EMPRESA,Agências de notícias
03780471,03780471000158,J. C. VIVEIROS ASSISTENCIA TECNICA,2000-04-13,Suspensa,2015-01-18,MA,MICRO EMPRESA,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
03780689,03780689000102,J. NAVARRO - ESTOFADOS,2000-05-02,Suspensa,2009-08-25,PR,MICRO EMPRESA,"Fabricação de artefatos diversos de madeira, exceto móveis"
03780835,03780835000108,FRANCISCO ARINEUDO LOPES DO NASCIMENTO,2000-04-26,Suspensa,2012-08-31,CE,MICRO EMPRESA,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
03780898,03780898000156,HILTON CASTRO DE ALCANTARA,2000-04-14,Suspensa,2015-01-26,CE,MICRO EMPRESA,Locação de automóveis sem condutor
03780920,03780920000168,FENELON BARBOSA DE SOUSA NETO,2000-04-12,Suspensa,2011-10-02,PA,MICRO EMPRESA,"Comércio varejista de artigos de caça, pesca e camping"
03780972,03780972000134,FRANCELIN0 SANTOS FRANCA,2000-04-27,Suspensa,2015-01-26,BA,MICRO EMPRESA,Construção de edifícios
03781118,03781118000192,CRISTIAN EIDER KONRADT & CIA LTDA,2000-04-27,Suspensa,2008-06-06,RS,MICRO EMPRESA,Fabricação de produtos derivados do cacau e de chocolates
03781201,03781201000161,XYKUSTUR LTDA,2000-04-27,Suspensa,2012-08-01,MG,MICRO EMPRESA,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional"
03781202,03781202000106,SILVESTRE FERREIRA SILVA,2000-03-30,Suspensa,2008-08-13,MG,MICRO EMPRESA,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
03781389,03781389000148,DOLCE & PENTEADO LTDA,2000-04-28,Suspensa,2007-04-18,SP,MICRO EMPRESA,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação"
03781401,03781401000114,EMPREENDIMENTOS NOGUEIRA E TEIXEIRA LTDA,2000-04-28,Suspensa,2013-08-14,AL,MICRO EMPRESA,Construção de edifícios
03781544,03781544000126,PARTIDO SOCIAL DEMOCRATICO DIRETORIO MUNICIPAL DE BOA ESPERANCA,2000-04-10,Suspensa,2007-09-03,MG,DEMAIS,Atividades de organizações políticas
03781610,03781610000168,AGRO INDUSTRIA CORTES FALAVIGNA LTDA,2000-04-25,Suspensa,2013-04-25,MG,MICRO EMPRESA,Fabricação de aguardente de cana-de-açúcar
03781649,03781649000185,ATLANTA BOLLICHE BAR LTDA,2000-05-02,Suspensa,2011-11-11,TO,MICRO EMPRESA,"Lanchonetes, casas de chá, de sucos e similares"
03781710,03781710000194,FABIANA LEITE FARAG CHIARELLO,2000-04-26,Suspensa,2015-01-18,SP,DEMAIS,Atividades de teleatendimento
03781752,03781752000125,RITA DE CASSIA PEREIRA JULIANI,2000-04-26,Suspensa,2004-03-16,MG,MICRO EMPRESA,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas"
03782159,03782159000101,CIDADANIA - PIRAJU - SP - MUNICIPAL,2000-03-01,Suspensa,2020-04-20,SP,DEMAIS,Atividades de organizações políticas
